1,8.06,8.06,8.052,7.94,7.924,8.092,8.444,8.988,9.576,10.204,10.828,11.232,11.3,11.052,9.996,8.684,7.972,7.692,7.74,7.872,7.94,8.04,8.136,8.176,8.148
0,8.072,8.068,8.092,8.072,8.044,8.076,8.056,8.076,8.064,8.06,8.096,8.096,8.108,8.124,8.112,8.136,8.14,8.12,8.128,8.148,8.156,8.128,8.152,8.132,8.156
1,8.004,8.016,8.012,7.964,7.856,7.856,8.16,8.556,9.2,9.82,10.48,11.072,11.244,11.236,10.62,9.308,8.172,7.692,7.532,7.62,7.772,7.868,8.004,8.096,8.1
0,8.048,8.04,8.036,8.032,8.016,8.024,8.016,8.024,8.02,8.008,8.032,8.04,8.076,8.068,8.044,8.048,8.068,8.052,8.044,8.064,8.084,8.088,8.06,8.08,8.088
1,8.004,8,7.944,7.86,7.864,8.1,8.424,9.052,9.724,10.356,10.932,11.216,11.272,10.864,9.584,8.312,7.756,7.552,7.572,7.7,7.848,7.992,8.076,8.072,8.052
0,8.016,8.012,8.016,8.024,8.024,7.992,7.996,8.02,7.988,8.008,8.02,8.028,8.06,8.072,8.048,8.032,8.04,8.068,8.048,8.044,8.068,8.068,8.052,8.056,8.06
1,7.932,7.964,7.928,7.832,7.76,7.896,8.192,8.636,9.32,9.932,10.596,11.116,11.184,11.104,10.26,8.876,7.9,7.552,7.468,7.588,7.724,7.812,7.96,8.04,8
0,7.98,7.988,7.968,7.952,7.956,7.984,7.96,7.936,7.936,7.968,7.964,7.96,7.988,7.976,7.98,7.968,7.96,7.968,7.96,7.988,7.992,7.96,8,8.028,8.004
1,7.892,7.916,7.9,7.832,7.72,7.736,7.984,8.36,9.06,9.78,10.404,10.984,11.132,11.132,10.484,9.14,8.092,7.688,7.544,7.568,7.696,7.764,7.868,7.984,7.98
0,7.936,7.932,7.916,7.924,7.924,7.924,7.912,7.868,7.912,7.92,7.92,7.892,7.944,7.948,7.96,7.924,7.936,7.936,7.976,7.964,7.968,7.964,7.964,7.984,7.98
1,7.976,7.968,7.9,7.832,7.884,8.14,8.528,9.128,9.74,10.384,10.972,11.168,11.236,10.62,9.304,8.196,7.74,7.596,7.664,7.772,7.908,8.004,8.048,8.028,8.02
0,8.004,7.964,7.952,7.988,7.98,7.96,7.96,7.984,7.988,7.96,7.976,7.968,8.02,8.02,8.012,7.992,8.008,8.028,8.028,8.016,8.012,8.036,8.036,8.036,8.052
1,7.956,7.952,7.912,7.804,7.86,8.044,8.404,9.032,9.66,10.272,10.896,11.164,11.212,10.764,9.488,8.244,7.676,7.472,7.54,7.688,7.82,7.956,8.008,7.972,8.004
0,7.984,7.964,7.952,7.956,7.952,7.94,7.968,7.948,7.96,7.956,7.96,7.948,8.024,7.976,7.968,7.94,7.996,8.012,7.968,7.98,8.008,8.012,7.992,8,8.008
1,7.928,7.888,7.844,7.796,7.752,7.908,8.288,8.988,9.648,10.168,10.804,11.092,11.188,10.756,9.436,8.144,7.568,7.32,7.376,7.596,7.76,7.86,7.892,7.896,7.928
0,7.976,7.872,7.776,7.808,7.888,7.888,7.94,7.996,7.768,7.724,7.848,7.924,8.032,7.912,7.9,7.912,7.916,7.9,7.896,7.936,7.964,7.968,7.916,7.864,7.888
1,7.744,7.792,7.792,7.764,7.688,7.688,7.896,8.24,9,9.756,10.372,10.824,11.012,11.012,10.42,9.068,7.992,7.58,7.432,7.492,7.616,7.68,7.808,7.872,7.888
0,7.868,7.856,7.864,7.88,7.856,7.896,7.736,7.732,7.816,7.828,7.86,7.82,7.864,7.868,7.856,7.904,7.872,7.884,7.892,7.96,7.848,7.856,7.912,7.864,7.868
1,7.776,7.788,7.8,7.772,7.66,7.672,7.892,8.224,8.796,9.484,10.14,10.752,10.976,10.964,10.56,9.376,8.168,7.62,7.424,7.492,7.556,7.672,7.784,7.872,7.892
0,7.82,7.824,7.832,7.796,7.768,7.816,7.844,7.856,7.804,7.712,7.768,7.792,7.836,7.852,7.764,7.792,7.824,7.82,7.82,7.852,7.836,7.844,7.828,7.876,7.856
1,7.776,7.8,7.72,7.628,7.652,7.964,8.336,8.904,9.56,10.216,10.784,10.972,11.044,10.44,9.168,7.968,7.516,7.384,7.48,7.56,7.672,7.776,7.868,7.856,7.832
0,7.784,7.824,7.78,7.788,7.716,7.776,7.772,7.712,7.736,7.784,7.764,7.776,7.7,7.856,7.844,7.844,7.828,7.84,7.864,7.84,7.844,7.86,7.884,7.88,7.856
1,7.768,7.74,7.696,7.652,7.616,7.756,8.06,8.62,9.268,9.86,10.5,10.948,11.032,10.828,9.788,8.428,7.64,7.356,7.336,7.504,7.668,7.78,7.868,7.88,7.86
0,7.78,7.752,7.768,7.78,7.768,7.752,7.78,7.776,7.768,7.768,7.748,7.784,7.84,7.824,7.8,7.824,7.852,7.852,7.856,7.836,7.844,7.876,7.844,7.856,7.888
1,7.772,7.776,7.78,7.692,7.608,7.652,7.884,8.26,8.916,9.648,10.28,10.828,10.928,10.924,10.256,8.948,7.876,7.504,7.368,7.388,7.532,7.644,7.744,7.84,7.828
0,7.796,7.792,7.796,7.792,7.792,7.796,7.792,7.772,7.804,7.812,7.8,7.792,7.796,7.816,7.824,7.82,7.836,7.808,7.844,7.84,7.828,7.824,7.848,7.872,7.852
1,7.812,7.82,7.8,7.728,7.672,7.82,8.164,8.7,9.336,9.948,10.552,10.984,11.052,10.812,9.788,8.468,7.74,7.476,7.46,7.596,7.744,7.784,7.88,7.888,7.888
0,7.836,7.816,7.84,7.824,7.836,7.84,7.86,7.844,7.828,7.824,7.848,7.84,7.876,7.868,7.84,7.844,7.868,7.84,7.828,7.864,7.872,7.884,7.876,7.888,7.912
1,7.912,7.904,7.86,7.764,7.8,8.016,8.34,8.888,9.524,10.164,10.76,11.072,11.136,10.78,9.6,8.312,7.66,7.492,7.544,7.664,7.796,7.932,8.032,8,7.968
0,7.94,7.908,7.896,7.9,7.92,7.924,7.896,7.904,7.936,7.912,7.884,7.892,7.956,7.972,8,7.964,7.964,7.98,7.988,7.984,7.98,7.988,8.02,8.012,8.016
1,7.96,7.96,7.928,7.844,7.844,8.088,8.44,9.056,9.68,10.284,10.896,11.156,11.208,10.756,9.508,8.276,7.696,7.52,7.576,7.732,7.868,7.976,8.052,8.052,8.056
0,8.004,7.972,7.996,8,7.96,7.98,7.976,7.972,7.98,7.964,7.98,7.992,8.012,8.028,8.02,8.024,8.036,8.044,8.024,8.032,8.036,8.044,8.048,8.028,8.068
1,7.808,7.8,7.792,7.66,7.64,7.876,8.236,8.88,9.532,10.156,10.776,10.996,11,10.492,9.288,8.124,7.576,7.392,7.44,7.56,7.68,7.772,7.856,7.892,7.868
0,7.832,7.844,7.86,7.836,7.82,7.828,7.836,7.836,7.828,7.816,7.848,7.86,7.852,7.836,7.836,7.856,7.876,7.864,7.832,7.872,7.892,7.864,7.884,7.88,7.876
1,7.836,7.82,7.752,7.66,7.648,7.776,8.116,8.696,9.444,10.052,10.592,10.956,11.016,10.688,9.572,8.324,7.716,7.548,7.496,7.58,7.672,7.796,7.86,7.884,7.884
0,7.832,7.808,7.8,7.828,7.848,7.824,7.792,7.824,7.824,7.796,7.808,7.804,7.848,7.908,7.872,7.852,7.864,7.88,7.872,7.876,7.88,7.888,7.9,7.872,7.876
1,7.836,7.824,7.808,7.72,7.696,7.912,8.3,8.916,9.52,10.14,10.736,11.02,11.072,10.628,9.44,8.264,7.716,7.48,7.54,7.64,7.772,7.832,7.912,7.932,7.92
0,7.86,7.84,7.876,7.832,7.852,7.852,7.852,7.856,7.844,7.844,7.864,7.868,7.864,7.876,7.868,7.892,7.896,7.888,7.904,7.912,7.92,7.9,7.916,7.924,7.92
1,7.868,7.872,7.816,7.716,7.756,8.04,8.396,8.968,9.604,10.26,10.856,11.052,11.064,10.584,9.324,8.144,7.6,7.476,7.544,7.652,7.756,7.892,7.98,7.944,7.928
0,7.904,7.9,7.872,7.876,7.896,7.88,7.872,7.86,7.908,7.888,7.86,7.864,7.924,7.948,7.948,7.928,7.924,7.94,7.928,7.924,7.924,7.932,7.976,7.98,7.932
1,7.904,7.868,7.816,7.736,7.728,7.912,8.236,8.844,9.512,10.152,10.736,11.04,11.136,10.752,9.588,8.308,7.68,7.464,7.452,7.6,7.72,7.84,7.908,7.944,7.936
0,7.908,7.848,7.864,7.888,7.9,7.86,7.848,7.848,7.88,7.856,7.872,7.88,7.924,7.924,7.932,7.904,7.924,7.952,7.948,7.916,7.916,7.964,7.96,7.928,7.928
1,7.964,7.948,7.968,7.932,7.792,7.828,8.104,8.512,9.2,9.828,10.5,11.072,11.212,11.192,10.492,9.184,8.108,7.68,7.564,7.632,7.772,7.88,7.96,8.072,8.06
0,7.98,7.98,7.964,7.968,7.968,7.964,7.996,8.004,7.984,7.984,7.988,7.972,8.028,8.028,8.012,8.032,8.036,8.04,8.032,8.036,8.056,8.04,8.02,8.068,8.096
1,7.944,7.94,7.9,7.772,7.78,7.98,8.332,8.868,9.544,10.16,10.812,11.136,11.176,10.88,9.708,8.376,7.704,7.488,7.516,7.628,7.752,7.908,8.02,7.996,7.98
0,7.968,7.948,7.94,7.936,7.932,7.948,7.948,7.916,7.936,7.952,7.964,7.932,7.96,7.98,7.984,7.952,7.956,7.972,7.992,7.98,7.988,7.988,7.996,8.008,7.996
1,7.872,7.872,7.84,7.728,7.728,7.976,8.336,8.956,9.608,10.268,10.872,11.116,11.128,10.628,9.348,8.128,7.568,7.384,7.472,7.604,7.708,7.812,7.924,7.924,7.896
0,7.872,7.904,7.896,7.876,7.884,7.896,7.908,7.872,7.876,7.896,7.888,7.872,7.908,7.892,7.908,7.912,7.908,7.908,7.912,7.932,7.896,7.92,7.92,7.936,7.936
1,7.844,7.864,7.804,7.72,7.672,7.692,7.968,8.388,9.096,9.784,10.428,10.952,11.064,11.02,10.276,8.916,7.872,7.524,7.384,7.448,7.56,7.716,7.82,7.9,7.864
0,7.852,7.86,7.832,7.844,7.856,7.86,7.836,7.844,7.86,7.832,7.84,7.844,7.884,7.872,7.872,7.856,7.844,7.896,7.9,7.872,7.876,7.868,7.912,7.9,7.892
1,7.872,7.88,7.824,7.724,7.796,8.028,8.404,9.016,9.648,10.312,10.888,11.096,11.184,10.632,9.32,8.108,7.632,7.456,7.512,7.628,7.792,7.92,8,7.964,7.948
0,7.912,7.916,7.88,7.892,7.904,7.888,7.888,7.892,7.924,7.872,7.888,7.904,7.928,7.94,7.948,7.92,7.94,7.972,7.976,7.932,7.94,7.972,7.964,7.956,7.952
1,7.892,7.904,7.872,7.736,7.736,7.968,8.324,8.88,9.516,10.14,10.812,11.112,11.156,10.808,9.628,8.352,7.668,7.432,7.472,7.636,7.74,7.864,7.976,7.992,7.952
0,7.928,7.916,7.936,7.884,7.924,7.912,7.908,7.912,7.88,7.908,7.908,7.904,7.936,7.912,7.924,7.952,7.948,7.932,7.964,7.96,7.952,7.968,7.96,7.996,7.984
1,7.916,7.936,7.924,7.816,7.736,7.824,8.088,8.488,9.152,9.82,10.484,11.008,11.116,11.112,10.36,9.02,7.972,7.564,7.456,7.52,7.652,7.772,7.904,7.988,7.956
0,7.92,7.956,7.932,7.912,7.904,7.928,7.92,7.912,7.9,7.948,7.948,7.908,7.944,7.944,7.944,7.956,7.928,7.924,7.968,7.964,7.944,7.928,7.96,7.98,7.944
1,7.864,7.844,7.808,7.728,7.68,7.872,8.224,8.88,9.584,10.192,10.796,11.08,11.096,10.612,9.4,8.216,7.668,7.492,7.48,7.624,7.732,7.828,7.92,7.928,7.956
0,7.872,7.844,7.872,7.872,7.844,7.872,7.864,7.88,7.852,7.864,7.868,7.88,7.9,7.888,7.896,7.924,7.952,7.944,7.936,7.924,7.944,7.936,7.928,7.94,7.98
1,7.892,7.904,7.844,7.744,7.748,7.976,8.248,8.796,9.448,10.076,10.668,11.028,11.14,10.88,9.76,8.42,7.736,7.476,7.496,7.612,7.728,7.856,7.98,7.972,7.94
0,7.916,7.904,7.88,7.888,7.912,7.896,7.868,7.88,7.888,7.912,7.884,7.88,7.96,7.936,7.936,7.928,7.928,7.94,7.96,7.92,7.936,7.948,7.96,7.956,7.944
1,7.904,7.916,7.888,7.816,7.744,7.812,8.052,8.452,9.116,9.764,10.38,10.96,11.132,11.116,10.464,9.124,8.04,7.62,7.452,7.52,7.66,7.812,7.92,7.944,7.94
0,7.948,7.908,7.892,7.916,7.916,7.928,7.888,7.9,7.904,7.9,7.892,7.904,7.944,7.944,7.948,7.928,7.936,7.956,7.98,7.952,7.94,7.992,8,7.964,7.972
1,7.892,7.884,7.86,7.74,7.664,7.756,8.08,8.616,9.404,9.988,10.612,11.024,11.048,10.804,9.78,8.512,7.824,7.584,7.528,7.592,7.74,7.792,7.868,7.952,7.972
0,7.912,7.904,7.916,7.908,7.9,7.884,7.904,7.892,7.876,7.876,7.884,7.92,7.9,7.92,7.92,7.9,7.916,7.924,7.9,7.948,7.928,7.932,7.904,7.936,7.964
1,7.968,7.964,7.944,7.852,7.8,7.968,8.304,8.864,9.484,10.136,10.756,11.124,11.18,10.936,9.92,8.628,7.956,7.708,7.688,7.796,7.872,7.94,8.048,8.048,8.016
0,7.992,8,8.004,7.984,7.964,7.992,7.976,7.972,7.976,7.968,8.008,7.988,7.996,8.016,8.004,8.012,8.008,8.016,8.028,8.044,8.028,8.036,8,8.036,8.04
1,7.992,8.012,7.976,7.856,7.8,7.92,8.232,8.712,9.384,10.024,10.62,11.08,11.176,11.08,10.212,8.872,8.08,7.796,7.732,7.792,7.868,7.964,8.072,8.076,8.052
0,7.956,7.964,7.956,7.972,7.996,7.984,7.992,7.944,7.992,7.988,7.956,7.968,7.992,8.04,8.064,8.024,8.04,8.04,8.048,8.032,8.056,8.072,8.064,8.084,8.06
1,8.004,7.992,7.956,7.864,7.792,7.948,8.22,8.748,9.436,10.08,10.692,11.104,11.184,11.048,10.076,8.768,8.004,7.74,7.676,7.744,7.828,7.924,8.032,8.04,8.04
0,8.016,8,7.976,8.008,8.024,7.988,7.984,7.996,8.004,8,7.984,7.992,8.024,8.04,8.032,8.028,8,8.036,8.024,8.012,8,8.036,8.052,8.04,8.02
1,7.94,7.908,7.868,7.8,7.768,7.98,8.288,8.872,9.532,10.164,10.772,11.076,11.136,10.82,9.648,8.328,7.716,7.5,7.516,7.644,7.78,7.904,7.956,7.952,7.968
0,7.94,7.928,7.912,7.94,7.936,7.92,7.908,7.928,7.952,7.924,7.912,7.912,7.956,7.952,7.92,7.932,7.936,7.948,7.948,7.936,7.956,7.96,7.972,7.936,7.96
1,7.84,7.836,7.808,7.76,7.668,7.74,8.068,8.512,9.168,9.776,10.432,10.98,11.076,11.008,10.236,8.864,7.84,7.436,7.36,7.484,7.636,7.744,7.84,7.948,7.916
0,7.84,7.86,7.856,7.856,7.836,7.848,7.84,7.852,7.836,7.836,7.86,7.836,7.88,7.888,7.856,7.904,7.904,7.884,7.868,7.896,7.904,7.9,7.904,7.896,7.928
1,7.74,7.768,7.748,7.648,7.58,7.756,8.108,8.612,9.256,9.896,10.564,10.94,10.976,10.76,9.676,8.348,7.576,7.308,7.316,7.472,7.56,7.668,7.812,7.832,7.792
0,7.78,7.796,7.78,7.776,7.764,7.776,7.764,7.768,7.744,7.788,7.772,7.76,7.784,7.792,7.792,7.828,7.808,7.792,7.816,7.816,7.808,7.832,7.844,7.868,7.828
1,7.756,7.788,7.788,7.688,7.568,7.648,7.952,8.388,9.072,9.696,10.38,10.868,10.932,10.848,10.064,8.74,7.78,7.46,7.38,7.472,7.58,7.676,7.784,7.864,7.832
0,7.772,7.784,7.796,7.772,7.768,7.796,7.804,7.772,7.764,7.784,7.812,7.784,7.792,7.832,7.816,7.848,7.836,7.84,7.84,7.848,7.852,7.832,7.828,7.88,7.888
1,7.808,7.824,7.76,7.68,7.668,7.864,8.144,8.628,9.268,9.88,10.448,10.856,10.98,10.788,9.74,8.404,7.664,7.396,7.396,7.532,7.66,7.78,7.844,7.832,7.828
0,7.832,7.808,7.792,7.816,7.82,7.796,7.78,7.792,7.824,7.804,7.792,7.82,7.864,7.824,7.84,7.824,7.792,7.836,7.852,7.832,7.844,7.864,7.864,7.848,7.844
1,7.9,7.912,7.832,7.756,7.824,8.06,8.412,9.016,9.628,10.26,10.824,11.024,11.124,10.616,9.284,8.092,7.596,7.456,7.544,7.672,7.824,7.968,8.016,8,7.968
0,7.896,7.848,7.86,7.88,7.872,7.868,7.88,7.876,7.908,7.9,7.872,7.888,7.916,7.964,7.992,7.968,7.984,7.996,8,7.98,7.972,7.996,8,8.02,8.008
1,7.94,7.984,7.888,7.76,7.748,7.976,8.328,8.904,9.58,10.244,10.844,11.084,11.112,10.692,9.512,8.276,7.68,7.504,7.552,7.648,7.744,7.908,8.024,8.008,7.992
0,7.96,7.948,7.94,7.916,7.952,7.96,7.916,7.916,7.924,7.928,7.948,7.916,7.956,7.984,8.012,8.004,7.988,7.98,7.984,8.016,7.964,7.98,8.012,8.012,7.972
1,7.892,7.916,7.872,7.8,7.74,7.864,8.224,8.76,9.436,10.052,10.68,11.084,11.128,10.888,9.876,8.572,7.824,7.588,7.56,7.66,7.76,7.868,7.972,8.02,7.984
0,7.932,7.908,7.944,7.92,7.9,7.904,7.908,7.908,7.892,7.916,7.944,7.904,7.952,7.96,7.972,7.972,7.972,7.96,7.972,7.992,8.016,7.996,7.976,7.992,8.016
1,7.904,7.876,7.824,7.748,7.78,8,8.4,9.044,9.632,10.252,10.864,11.084,11.108,10.576,9.308,8.156,7.636,7.44,7.516,7.66,7.808,7.912,7.992,7.972,7.956
0,7.892,7.916,7.916,7.92,7.872,7.876,7.916,7.888,7.876,7.872,7.912,7.912,7.952,7.94,7.92,7.948,7.968,7.952,7.936,7.984,7.976,7.96,7.956,7.972,7.96
1,7.888,7.864,7.808,7.724,7.796,8.044,8.392,9.072,9.704,10.304,10.896,11.112,11.116,10.524,9.204,8.072,7.596,7.428,7.452,7.616,7.772,7.892,7.952,7.948,7.94
0,7.892,7.908,7.916,7.884,7.896,7.888,7.884,7.904,7.9,7.884,7.868,7.884,7.932,7.936,7.916,7.92,7.928,7.956,7.932,7.924,7.94,7.952,7.94,7.936,7.952
1,7.884,7.864,7.78,7.688,7.648,7.812,8.128,8.72,9.488,10.124,10.732,11.04,11.068,10.724,9.556,8.308,7.664,7.476,7.424,7.512,7.676,7.796,7.88,7.904,7.892
0,7.864,7.864,7.844,7.828,7.856,7.844,7.836,7.844,7.84,7.836,7.84,7.86,7.88,7.892,7.896,7.88,7.876,7.896,7.896,7.924,7.896,7.916,7.92,7.924,7.908
1,7.928,7.9,7.908,7.84,7.788,7.836,8.14,8.604,9.276,9.868,10.5,11.056,11.168,11.088,10.3,8.94,7.984,7.596,7.496,7.624,7.728,7.852,7.96,8.004,7.996
0,7.944,7.92,7.92,7.928,7.92,7.908,7.912,7.908,7.94,7.916,7.916,7.908,7.96,7.984,7.964,7.952,7.976,7.992,7.968,7.972,7.988,7.976,7.96,7.984,7.988
1,7.952,7.94,7.908,7.82,7.796,8,8.38,8.976,9.624,10.228,10.836,11.156,11.224,10.812,9.576,8.332,7.712,7.472,7.528,7.676,7.808,7.916,8,8.04,8.02
0,7.944,7.928,7.96,7.948,7.944,7.936,7.948,7.948,7.928,7.944,7.956,7.96,7.988,8.004,7.996,8.012,8.008,8.02,8,8.02,8.04,8.032,8.036,8.036,8.052
1,7.984,7.948,7.972,7.924,7.816,7.832,8.128,8.512,9.18,9.82,10.472,11.064,11.2,11.176,10.544,9.248,8.088,7.628,7.448,7.56,7.716,7.82,7.94,8.056,8.048
0,7.992,7.984,7.996,8.012,7.968,7.952,7.992,7.964,7.972,7.964,7.988,7.996,8.048,8.016,8,8.028,8.004,7.996,7.984,8.016,8.04,8.04,8.04,8.048,8.056
1,7.984,8.004,7.964,7.916,7.828,7.856,8.06,8.428,9.152,9.856,10.48,11.04,11.256,11.204,10.58,9.276,8.204,7.764,7.576,7.604,7.716,7.888,7.968,8.044,8.048
0,8.028,7.972,7.992,8.016,8.012,7.996,7.98,7.964,8.004,7.992,7.972,7.992,8.04,8.068,8.052,8.036,8.044,8.064,8.056,8.016,8.032,8.052,8.08,8.064,8.052
1,7.96,7.968,7.944,7.88,7.836,7.936,8.252,8.808,9.452,10.032,10.672,11.152,11.264,11.052,10.048,8.68,7.876,7.552,7.532,7.7,7.824,7.932,8.024,8.064,8.06
0,7.984,7.992,7.968,7.98,7.956,7.968,7.988,7.988,7.98,7.956,7.988,7.992,8.044,8.024,7.996,8.032,8.052,8.032,8.024,8.012,8.02,8.028,8.052,8.044,8.076
1,7.996,7.964,7.912,7.82,7.88,8.116,8.456,9.12,9.748,10.36,10.984,11.196,11.256,10.66,9.328,8.18,7.668,7.492,7.568,7.7,7.86,7.964,8.04,8.024,8
0,8.004,7.968,7.98,7.996,7.988,7.98,7.976,8,7.972,7.952,7.952,7.992,8.064,8.02,7.996,7.992,8.032,8.044,8.012,8.008,8.036,8.056,8.012,8.008,8.048
1,7.92,7.928,7.92,7.852,7.756,7.752,7.964,8.308,8.996,9.72,10.372,10.948,11.14,11.128,10.6,9.3,8.144,7.684,7.5,7.512,7.632,7.748,7.892,7.98,7.98
0,7.964,7.936,7.932,7.92,7.936,7.96,7.936,7.904,7.936,7.948,7.94,7.932,7.964,7.944,7.984,8,7.968,7.98,7.988,8.016,7.98,7.988,8,8.02,8.008
1,7.988,7.984,7.96,7.884,7.82,7.976,8.292,8.78,9.416,10.056,10.704,11.18,11.224,11.092,10.128,8.776,7.94,7.616,7.592,7.7,7.812,7.924,8.04,8.08,8.032
0,8.024,8.024,8,7.992,7.992,8.012,8.004,7.976,7.968,8.02,8.004,7.992,8.048,7.996,8.032,8.044,8.028,8.024,8.032,8.044,8.036,8.028,8.028,8.048,8.048
1,7.988,7.94,7.94,7.888,7.836,7.948,8.24,8.74,9.408,10.008,10.676,11.132,11.26,11.096,10.088,8.692,7.856,7.532,7.496,7.644,7.772,7.912,7.996,8.04,8.044
0,8.008,7.972,7.968,8.004,7.992,7.976,7.976,7.996,7.996,7.98,7.952,8,8.068,8.028,8.028,8.012,8.036,8.032,8.024,8.004,8.02,8.06,8.036,8.016,8.048
1,7.94,7.968,7.936,7.868,7.74,7.776,7.996,8.344,9.02,9.736,10.364,10.964,11.144,11.14,10.604,9.284,8.124,7.652,7.464,7.48,7.632,7.748,7.888,7.972,7.992
0,7.96,7.948,7.944,7.944,7.936,7.936,7.936,7.932,7.928,7.944,7.936,7.916,7.996,7.968,7.996,7.968,7.952,7.988,7.996,8.008,7.96,7.972,7.996,8.004,7.992
1,7.924,7.952,7.912,7.812,7.74,7.856,8.164,8.62,9.368,9.996,10.64,11.104,11.18,11.076,10.176,8.784,7.904,7.588,7.536,7.608,7.74,7.848,7.964,8.036,7.972
0,7.96,7.944,7.94,7.9,7.928,7.924,7.944,7.936,7.932,7.944,7.968,7.932,7.98,7.968,7.98,7.976,7.972,7.96,7.988,8.004,7.988,7.972,8.012,8.008,8.004
1,7.892,7.88,7.864,7.816,7.748,7.876,8.2,8.716,9.348,9.94,10.584,11.06,11.172,10.98,9.996,8.644,7.796,7.464,7.444,7.612,7.712,7.836,7.928,7.944,7.944
0,7.92,7.896,7.908,7.92,7.9,7.9,7.916,7.932,7.88,7.892,7.916,7.896,7.96,7.916,7.912,7.94,7.968,7.944,7.912,7.924,7.948,7.948,7.956,7.96,7.98
1,7.896,7.892,7.816,7.708,7.74,7.968,8.308,8.924,9.572,10.22,10.82,11.088,11.156,10.724,9.46,8.188,7.616,7.392,7.452,7.572,7.696,7.852,7.956,7.944,7.904
0,7.904,7.888,7.852,7.892,7.896,7.86,7.86,7.872,7.876,7.896,7.88,7.884,7.912,7.928,7.924,7.912,7.916,7.916,7.944,7.924,7.92,7.932,7.944,7.94,7.916
1,7.876,7.856,7.836,7.788,7.676,7.768,8.044,8.524,9.236,9.864,10.508,11.028,11.148,10.988,10.104,8.744,7.836,7.48,7.376,7.488,7.636,7.752,7.844,7.916,7.924
0,7.888,7.856,7.864,7.872,7.852,7.844,7.856,7.876,7.848,7.848,7.836,7.852,7.92,7.888,7.876,7.9,7.912,7.912,7.896,7.896,7.908,7.924,7.908,7.908,7.936
1,7.872,7.868,7.876,7.784,7.708,7.796,8.116,8.588,9.296,9.904,10.568,11.068,11.112,10.992,10.1,8.752,7.852,7.564,7.5,7.58,7.688,7.812,7.924,7.972,7.952
0,7.9,7.9,7.892,7.884,7.856,7.872,7.904,7.9,7.892,7.888,7.916,7.876,7.932,7.928,7.916,7.932,7.936,7.944,7.92,7.94,7.96,7.928,7.952,7.984,7.996
1,7.876,7.892,7.86,7.776,7.744,7.836,8.088,8.524,9.14,9.768,10.416,10.976,11.08,11.076,10.304,8.908,7.92,7.524,7.444,7.552,7.668,7.804,7.924,7.944,7.932
0,7.916,7.896,7.864,7.864,7.872,7.88,7.884,7.876,7.892,7.868,7.864,7.848,7.932,7.904,7.92,7.904,7.896,7.936,7.94,7.912,7.92,7.928,7.944,7.952,7.94
1,7.868,7.848,7.808,7.724,7.708,7.888,8.212,8.804,9.508,10.132,10.764,11.048,11.12,10.74,9.544,8.256,7.632,7.416,7.42,7.54,7.692,7.82,7.912,7.908,7.872
0,7.892,7.828,7.84,7.852,7.852,7.836,7.832,7.852,7.88,7.84,7.84,7.844,7.884,7.908,7.92,7.872,7.896,7.908,7.884,7.888,7.884,7.932,7.924,7.92,7.908
1,7.872,7.832,7.808,7.692,7.644,7.776,8.148,8.756,9.512,10.12,10.728,11.052,11.092,10.708,9.532,8.276,7.688,7.496,7.436,7.536,7.68,7.8,7.856,7.912,7.912
0,7.86,7.816,7.864,7.856,7.872,7.856,7.864,7.856,7.852,7.836,7.844,7.876,7.892,7.936,7.876,7.828,7.868,7.88,7.864,7.876,7.884,7.912,7.928,7.9,7.908
1,7.88,7.844,7.776,7.704,7.776,8.048,8.432,9.072,9.688,10.324,10.892,11.068,11.076,10.412,9.072,7.988,7.536,7.404,7.5,7.628,7.732,7.86,7.884,7.88,7.88
0,7.852,7.84,7.86,7.86,7.856,7.852,7.836,7.872,7.868,7.832,7.852,7.88,7.904,7.86,7.86,7.808,7.836,7.872,7.844,7.872,7.884,7.9,7.888,7.888,7.9
1,7.82,7.82,7.82,7.776,7.644,7.684,7.952,8.36,8.988,9.628,10.308,10.892,11.044,11.028,10.456,9.176,8.028,7.504,7.332,7.412,7.564,7.684,7.792,7.904,7.888
0,7.84,7.828,7.86,7.824,7.816,7.82,7.828,7.836,7.824,7.808,7.816,7.86,7.9,7.852,7.872,7.864,7.892,7.864,7.864,7.872,7.916,7.868,7.888,7.888,7.908
1,7.9,7.892,7.828,7.8,7.704,7.744,8.004,8.468,9.268,9.9,10.496,11.004,11.1,11.024,10.148,8.788,7.924,7.628,7.492,7.54,7.684,7.804,7.892,7.94,7.96
0,7.92,7.884,7.892,7.892,7.92,7.872,7.876,7.916,7.908,7.904,7.876,7.888,7.936,7.956,7.936,7.908,7.952,7.964,7.956,7.956,7.96,7.98,7.972,7.96,7.972
1,7.904,7.896,7.88,7.792,7.8,8,8.372,8.992,9.592,10.236,10.828,11.096,11.144,10.716,9.48,8.28,7.704,7.48,7.56,7.712,7.812,7.916,7.948,7.968,7.96
0,7.936,7.912,7.916,7.948,7.92,7.896,7.948,7.932,7.924,7.924,7.92,7.924,8,7.936,7.916,7.952,7.968,7.96,7.952,7.944,7.968,7.968,7.948,7.964,7.988
1,7.92,7.896,7.824,7.716,7.748,7.984,8.34,8.956,9.6,10.252,10.84,11.064,11.148,10.664,9.372,8.128,7.592,7.42,7.472,7.616,7.74,7.86,7.94,7.932,7.92
